feature,metric,uplift_pp,n_has,n_abs,sig,p_value,cohen_d,baseline_mean,has_mean,quality_flags,scope,scope_value
products,SCD_score,-7.61113655462185,70,136,*,0.03958644735927082,-0.3613053779780987,37.50227941176471,29.89114285714286,multiple_testing_risk,Category,Sports Drink / Advanced hydration
occasions,Attention_T2B,3.6809947639604546,43,167,ns,0.14259248444985384,0.23188959339145443,52.89494011976048,56.57593488372093,multiple_testing_risk,Category,Sports Drink / Advanced hydration
occasions,Persuasion_T2B,1.8606641832613957,43,167,ns,0.6791016791729696,0.12616291149089645,48.907552095808384,50.768216279069776,multiple_testing_risk,Category,Sports Drink / Advanced hydration
occasions,Likeability_Love_Like_T2B,5.596478234229235,43,167,*,0.04104071063334796,0.3604070469982666,48.20042874251496,53.7969069767442,multiple_testing_risk,Category,Sports Drink / Advanced hydration
occasions,Experience_Recall_T2B,5.583183108202194,43,167,*,0.010609472413518358,0.42329203008494765,27.332261077844315,32.915444186046514,multiple_testing_risk,Category,Sports Drink / Advanced hydration
occasions,Brand_Linkage_T2B,1.055696128672895,43,167,ns,0.6383739253197828,0.08222266060983766,45.466813173652696,46.52250930232559,multiple_testing_risk,Category,Sports Drink / Advanced hydration
occasions,Uniqueness_T2B,3.2599114468736925,43,167,ns,0.1785626862594698,0.2256240675536305,49.23738622754492,52.49729767441861,multiple_testing_risk,Category,Sports Drink / Advanced hydration
occasions,Shareability_T2B,1.0731000835538185,43,167,ns,0.8880985397428427,0.0690065523611458,38.49223712574851,39.56533720930233,multiple_testing_risk,Category,Sports Drink / Advanced hydration
occasions,SCD_score,7.535892424026258,43,163,*,0.022571525555614664,0.3524807218249735,33.342944785276075,40.87883720930233,multiple_testing_risk,Category,Sports Drink / Advanced hydration
passion_point,Attention_T2B,3.292765157004829,72,138,ns,0.08871206411109651,0.2027814565126754,52.51971956521739,55.81248472222222,multiple_testing_risk,Category,Sports Drink / Advanced hydration
passion_point,Persuasion_T2B,1.1259948671497544,72,138,ns,0.6992142767297567,0.07304568063950301,48.90248985507247,50.028484722222224,multiple_testing_risk,Category,Sports Drink / Advanced hydration
passion_point,Likeability_Love_Like_T2B,5.893083816425115,72,138,*,0.011483605503386077,0.3711452759802636,47.32588840579711,53.21897222222223,multiple_testing_risk,Category,Sports Drink / Advanced hydration
passion_point,Experience_Recall_T2B,3.2097796497584543,72,138,ns,0.06884108201731733,0.24170332530446512,27.3749884057971,30.584768055555557,multiple_testing_risk,Category,Sports Drink / Advanced hydration
passion_point,Brand_Linkage_T2B,2.911549275362307,72,138,ns,0.08561833615197328,0.22792026352331474,44.68473405797102,47.596283333333325,multiple_testing_risk,Category,Sports Drink / Advanced hydration
passion_point,Uniqueness_T2B,3.3011949879227123,72,138,ns,0.09516957357767285,0.22100393032540827,48.7730536231884,52.074248611111116,multiple_testing_risk,Category,Sports Drink / Advanced hydration
passion_point,Shareability_T2B,1.925834118357489,72,138,ns,0.4575682736079365,0.12235662835560361,38.05168115942028,39.977515277777776,multiple_testing_risk,Category,Sports Drink / Advanced hydration
passion_point,SCD_score,6.600414593698178,72,134,*,0.03071271636408404,0.30196553683722127,32.60902985074627,39.20944444444444,multiple_testing_risk,Category,Sports Drink / Advanced hydration
intrinsic_elements,Attention_T2B,0.1524434343434189,12,198,ns,0.8929737588423288,0.009307322180418449,53.639956565656576,53.792399999999994,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
intrinsic_elements,Persuasion_T2B,-0.5884898989898968,12,198,ns,0.8968434537808749,-0.04009915032429713,49.32217323232324,48.73368333333334,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
intrinsic_elements,Likeability_Love_Like_T2B,-0.01811792929291567,12,198,ns,0.881380315240458,-0.0011307161744097795,49.34740959595958,49.32929166666667,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
intrinsic_elements,Experience_Recall_T2B,2.661766666666665,12,198,ns,0.8162341382242135,0.17014385170193785,28.323383333333336,30.98515,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
intrinsic_elements,Brand_Linkage_T2B,0.29508232323234296,12,198,ns,0.9473395771521369,0.02329320913691157,45.66611767676766,45.961200000000005,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
intrinsic_elements,Uniqueness_T2B,-1.4086088383838236,12,198,ns,0.9007156040605357,-0.09599354137333317,49.98538383838383,48.57677500000001,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
intrinsic_elements,Shareability_T2B,-1.9296053030303129,12,198,ns,0.6614775846040934,-0.12708176559345571,38.82223030303031,36.892624999999995,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
intrinsic_elements,SCD_score,1.3112457044673564,12,194,ns,0.8359383136982976,0.05800765468746528,34.83958762886598,36.15083333333333,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
food,Attention_T2B,10.072263999999986,10,200,ns,0.07023401495150801,0.6894398716024576,53.169036000000006,63.24129999999999,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
food,Persuasion_T2B,5.449893499999997,10,200,ns,0.34388013756539293,0.37350749260261634,49.0290265,54.478919999999995,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
food,Likeability_Love_Like_T2B,13.481197499999997,10,200,*,0.015365788320661202,0.8860042611235408,48.704412500000004,62.185610000000004,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
food,Experience_Recall_T2B,4.3309619999999995,10,200,ns,0.2971742574348888,0.3188341613049692,28.269248,32.600210000000004,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
food,Brand_Linkage_T2B,6.865247000000002,10,200,ns,0.08645295801850873,0.5750454846999169,45.356063000000006,52.22131000000001,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
food,Uniqueness_T2B,9.278963500000003,10,200,ns,0.06859719476768941,0.6629772320834794,49.4630365,58.742000000000004,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
food,Shareability_T2B,7.077548999999999,10,200,ns,0.22303927961799164,0.4729693558103227,38.374941,45.45249,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
food,SCD_score,16.010224489795917,10,196,*,0.03954540021766587,0.6837315453668055,34.138775510204084,50.149,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
additional_elements_and_product_placement,Attention_T2B,0.7264006486486507,25,185,ns,0.784453984357937,0.04475226310464812,53.56219135135135,54.288592,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
additional_elements_and_product_placement,Persuasion_T2B,0.2116286486486485,25,185,ns,0.9385070043746573,0.013313002136397996,49.26335135135135,49.47498,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
additional_elements_and_product_placement,Likeability_Love_Like_T2B,2.7964482162162243,25,185,ns,0.334879900571185,0.17792922593497942,49.01346378378378,51.809912000000004,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
additional_elements_and_product_placement,Experience_Recall_T2B,0.32109762162162436,25,185,ns,0.5165116803291987,0.025368236634982912,28.437258378378377,28.758356000000003,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
additional_elements_and_product_placement,Brand_Linkage_T2B,2.554517729729727,25,185,ns,0.334879900571185,0.20405508599560473,45.37887027027027,47.933388,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
additional_elements_and_product_placement,Uniqueness_T2B,1.6286329729729654,25,185,ns,0.6309342688977243,0.11008078544244912,49.71100702702703,51.339639999999996,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
additional_elements_and_product_placement,Shareability_T2B,1.4512984864864964,25,185,ns,0.6384319683297737,0.09402996726675802,38.53919351351351,39.990492,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
additional_elements_and_product_placement,SCD_score,-6.662530386740323,25,181,ns,0.17041636350378686,-0.32048441565420166,35.72453038674032,29.061999999999998,"small_sample, multiple_testing_risk",Category,Sports Drink / Advanced hydration
human_presence,Attention_T2B,4.048963090909097,132,75,ns,0.16111236381086602,0.26897564803474094,58.90829599999999,62.95725909090909,multiple_testing_risk,Category,Juice
human_presence,Persuasion_T2B,2.508075757575756,132,75,ns,0.4166088090805592,0.16967660605934495,58.87680000000001,61.38487575757576,multiple_testing_risk,Category,Juice
human_presence,Likeability_Love_Like_T2B,4.724799121212131,132,75,ns,0.07661298414536716,0.27890027932496997,57.841988,62.56678712121213,multiple_testing_risk,Category,Juice
human_presence,Experience_Recall_T2B,-0.6395750606060624,132,75,ns,0.5729758029528663,-0.04577453958644885,36.433277333333336,35.79370227272727,multiple_testing_risk,Category,Juice
human_presence,Brand_Linkage_T2B,1.4439425454545463,132,75,ns,0.7674456126331227,0.12283287733603054,52.13941200000001,53.583354545454554,multiple_testing_risk,Category,Juice
human_presence,Uniqueness_T2B,4.933664848484853,132,75,*,0.01657881790190128,0.34630827234561273,54.55448666666667,59.48815151515152,multiple_testing_risk,Category,Juice
human_presence,Shareability_T2B,4.7818812121212195,132,75,ns,0.12982324431609563,0.2859323661502292,43.63480666666666,48.41668787878788,multiple_testing_risk,Category,Juice
human_presence,SCD_score,-4.261989436619718,128,71,ns,0.14093948323319638,-0.19907872873990679,51.38323943661972,47.12125,multiple_testing_risk,Category,Juice
food_presence,Attention_T2B,-1.0601421428571678,95,112,ns,0.49580510956196233,-0.07176475084297604,61.976782142857154,60.91663999999999,multiple_testing_risk,Category,Juice
food_presence,Persuasion_T2B,0.27517571428572474,95,112,ns,0.8440125050570283,0.01891133518850147,60.34986428571428,60.625040000000006,multiple_testing_risk,Category,Juice
food_presence,Likeability_Love_Like_T2B,-0.44876240601503525,95,112,ns,0.6043847011156419,-0.026621896411139163,61.06085714285714,60.6120947368421,multiple_testing_risk,Category,Juice
food_presence,Experience_Recall_T2B,3.359128007518797,95,112,ns,0.08298628421867459,0.2456882882670458,34.48380357142857,37.842931578947365,multiple_testing_risk,Category,Juice
food_presence,Brand_Linkage_T2B,-1.811515770676686,95,112,ns,0.223728052375596,-0.15561053250666376,53.891558928571435,52.08004315789475,multiple_testing_risk,Category,Juice
food_presence,Uniqueness_T2B,-1.0287670394736992,95,112,ns,0.722510197242382,-0.07291043566967738,58.17273125,57.1439642105263,multiple_testing_risk,Category,Juice
food_presence,Shareability_T2B,-1.4520507424812035,95,112,ns,0.436035919316323,-0.08832806028657157,47.35052232142857,45.898471578947365,multiple_testing_risk,Category,Juice
food_presence,SCD_score,-2.4640715156440454,92,107,ns,0.4979665309131833,-0.11696549552689657,49.78102803738317,47.31695652173913,multiple_testing_risk,Category,Juice
product_presence,Attention_T2B,2.6565061538461276,117,90,ns,0.6692505718594128,0.17790823992499763,59.98874000000001,62.64524615384614,multiple_testing_risk,Category,Juice
product_presence,Persuasion_T2B,2.263344273504264,117,90,ns,0.6305074307467627,0.15452359140597174,59.19687111111111,61.46021538461537,multiple_testing_risk,Category,Juice
product_presence,Likeability_Love_Like_T2B,-0.1244417094017014,117,90,ns,0.5281600433330373,-0.007271124774501746,60.92524,60.8007982905983,multiple_testing_risk,Category,Juice
product_presence,Experience_Recall_T2B,4.755283675213668,117,90,*,0.02754094200249623,0.3512938227566612,33.33766333333333,38.092947008547,multiple_testing_risk,Category,Juice
product_presence,Brand_Linkage_T2B,1.750886324786327,117,90,ns,0.7886919738692316,0.14912209141703325,52.070555555555565,53.821441880341894,multiple_testing_risk,Category,Juice
product_presence,Uniqueness_T2B,2.1101076923076834,117,90,ns,0.7796976918686298,0.14908462893425917,56.50792222222223,58.61802991452991,multiple_testing_risk,Category,Juice
product_presence,Shareability_T2B,0.3074510256410312,117,90,ns,0.4336492076288412,0.018543849807146483,46.51034555555555,46.81779658119659,multiple_testing_risk,Category,Juice
product_presence,SCD_score,2.3533579638752022,112,87,ns,0.42932591430084943,0.11136811800777587,47.317356321839085,49.67071428571428,multiple_testing_risk,Category,Juice
indoors,Attention_T2B,3.6192808181818137,75,132,ns,0.054813061413700764,0.2484242285220605,60.17890984848485,63.79819066666666,multiple_testing_risk,Category,Juice
indoors,Persuasion_T2B,2.048751151515149,75,132,ns,0.30776421640215945,0.1414236382621395,59.733851515151514,61.78260266666666,multiple_testing_risk,Category,Juice
indoors,Likeability_Love_Like_T2B,3.2878237878787853,75,132,ns,0.16548565606708499,0.19547322729691727,59.66366287878788,62.95148666666667,multiple_testing_risk,Category,Juice
indoors,Experience_Recall_T2B,0.8895495151515165,75,132,ns,0.5405676853162882,0.06498656028566559,35.703131818181824,36.59268133333334,multiple_testing_risk,Category,Juice
indoors,Brand_Linkage_T2B,0.9052021818181766,75,132,ns,0.7272197272874347,0.07736616413568669,52.73221515151516,53.63741733333334,multiple_testing_risk,Category,Juice
indoors,Uniqueness_T2B,4.0589566969696955,75,132,**,0.008782109665388164,0.2952064330671037,56.22995530303031,60.288912,multiple_testing_risk,Category,Juice
indoors,Shareability_T2B,2.725199606060608,75,132,ns,0.3020745887617722,0.1687104485929794,45.69673106060606,48.42193066666667,multiple_testing_risk,Category,Juice
indoors,SCD_score,-1.7691623655914035,75,124,ns,0.5693823115476568,-0.08256650624548365,49.30862903225806,47.539466666666655,multiple_testing_risk,Category,Juice
outdoors,Attention_T2B,1.8201671052631707,19,188,ns,0.3179460873627745,0.11736361553025265,61.323175,63.143342105263166,"small_sample, multiple_testing_risk",Category,Juice
outdoors,Persuasion_T2B,-0.3371457726763727,19,188,ns,0.7130775600034757,-0.021491216834928013,60.50709840425532,60.16995263157895,"small_sample, multiple_testing_risk",Category,Juice
outdoors,Likeability_Love_Like_T2B,2.594618421052619,19,188,ns,0.5999574823787508,0.15269704630906755,60.61675000000001,63.211368421052626,"small_sample, multiple_testing_risk",Category,Juice
outdoors,Experience_Recall_T2B,-0.5308353303471458,19,188,ns,0.9855711362448549,-0.038148401152603525,36.07415638297872,35.543321052631576,"small_sample, multiple_testing_risk",Category,Juice
outdoors,Brand_Linkage_T2B,0.9374253359462403,19,188,ns,0.49574664130406776,0.0780754885484073,52.974143085106384,53.91156842105262,"small_sample, multiple_testing_risk",Category,Juice
outdoors,Uniqueness_T2B,1.893688157894713,19,188,ns,0.21061508499870296,0.129496825963494,57.52677500000001,59.42046315789472,"small_sample, multiple_testing_risk",Category,Juice
outdoors,Shareability_T2B,-1.5774664613661837,19,188,ns,0.8266281990414632,-0.09404203270500121,46.828913829787226,45.25144736842105,"small_sample, multiple_testing_risk",Category,Juice
outdoors,SCD_score,-4.3882289748311765,18,181,ns,0.31632140700363565,-0.1925273927198783,49.038784530386735,44.65055555555556,"small_sample, multiple_testing_risk",Category,Juice
color_spectrum,Attention_T2B,9.811318023686145,193,14,ns,0.06624470671443485,0.6080783026799355,52.342492857142865,62.153810880829006,"small_sample, multiple_testing_risk",Category,Juice
color_spectrum,Persuasion_T2B,11.173636084381933,193,14,*,0.022861614985799316,0.7288532444965319,50.05822142857143,61.23185751295336,"small_sample, multiple_testing_risk",Category,Juice
color_spectrum,Likeability_Love_Like_T2B,10.668218245743887,193,14,ns,0.07486104516925517,0.5777783390251225,50.908207142857144,61.57642538860103,"small_sample, multiple_testing_risk",Category,Juice
color_spectrum,Experience_Recall_T2B,12.070187860843825,193,14,**,0.002814155539670063,0.9638315362702211,24.771585714285713,36.84177357512954,"small_sample, multiple_testing_risk",Category,Juice
color_spectrum,Brand_Linkage_T2B,6.369258031088093,193,14,ns,0.1474443371697962,0.5368681772409192,47.1217,53.490958031088084,"small_sample, multiple_testing_risk",Category,Juice
color_spectrum,Uniqueness_T2B,8.30495070318283,193,14,ns,0.1233085970018019,0.5660283408902316,49.957328571428576,58.26227927461141,"small_sample, multiple_testing_risk",Category,Juice
color_spectrum,Shareability_T2B,8.985095558845291,193,14,ns,0.14615751072370942,0.5273855552952111,38.306714285714285,47.29180984455958,"small_sample, multiple_testing_risk",Category,Juice
color_spectrum,SCD_score,1.4280386100386067,185,14,ns,0.8304038071317333,0.06576145524594729,47.31428571428572,48.74232432432432,"small_sample, multiple_testing_risk",Category,Juice
tone,Attention_T2B,1.5992532104391,71,136,ns,0.7386426114543463,0.11649679267842143,60.94170735294118,62.540960563380274,multiple_testing_risk,Category,Juice
tone,Persuasion_T2B,-0.23311592792046865,71,136,ns,0.6467280231890364,-0.017140703906266066,60.55611029411765,60.32299436619718,multiple_testing_risk,Category,Juice
tone,Likeability_Love_Like_T2B,3.4348099937862364,71,136,ns,0.25723599416769516,0.21325256797792977,59.67678014705883,63.11159014084507,multiple_testing_risk,Category,Juice
tone,Experience_Recall_T2B,-3.171717584921291,71,136,ns,0.10802173382398607,-0.24952921780660642,37.11331617647058,33.941598591549294,multiple_testing_risk,Category,Juice
tone,Brand_Linkage_T2B,-0.887827071251035,71,136,ns,0.6484848599486966,-0.08253677802414884,53.364707352941174,52.47688028169014,multiple_testing_risk,Category,Juice
tone,Uniqueness_T2B,1.0687679059652067,71,136,ns,0.4852666276433265,0.08208999515353907,57.33400955882353,58.402777464788734,multiple_testing_risk,Category,Juice
tone,Shareability_T2B,0.11369183927092408,71,136,ns,0.7739522201845849,0.007381101104090949,46.64512647058824,46.758818309859166,multiple_testing_risk,Category,Juice
tone,SCD_score,-2.69966220735785,69,130,ns,0.45245879247577914,-0.1298429875753302,49.57792307692308,46.87826086956523,multiple_testing_risk,Category,Juice
products,Attention_T2B,1.5818382448537283,65,142,ns,0.7823472156195467,0.10617257925183045,60.9935309859155,62.575369230769226,multiple_testing_risk,Category,Juice
products,Persuasion_T2B,1.1537901300108344,65,142,ns,0.8483234888603106,0.07802139946136584,60.113851408450714,61.26764153846155,multiple_testing_risk,Category,Juice
products,Likeability_Love_Like_T2B,-0.18886383531960815,65,142,ns,0.7727634889813331,-0.011084647667800011,60.91420845070422,60.725344615384614,multiple_testing_risk,Category,Juice
products,Experience_Recall_T2B,0.667845157096425,65,142,ns,0.9253046476259391,0.04745895150141062,35.81572253521127,36.483567692307695,multiple_testing_risk,Category,Juice
products,Brand_Linkage_T2B,0.6300704983748684,65,142,ns,0.46004012261467997,0.052323862915795945,52.86233873239436,53.49240923076923,multiple_testing_risk,Category,Juice
products,Uniqueness_T2B,3.2020081798483258,65,142,ns,0.1641320573186813,0.2245521975407623,56.695130281690155,59.89713846153848,multiple_testing_risk,Category,Juice
products,Shareability_T2B,1.0237519284940433,65,142,ns,0.6499951647266238,0.06156174070656796,46.36265422535211,47.38640615384615,multiple_testing_risk,Category,Juice
products,SCD_score,-3.8045774976657287,63,136,ns,0.2073251918497947,-0.1826130067242806,49.84632352941176,46.04174603174604,multiple_testing_risk,Category,Juice
occasions,Attention_T2B,1.3597450916230436,16,191,ns,0.8911373966256205,0.11003125598532004,61.38514240837696,62.744887500000004,"small_sample, multiple_testing_risk",Category,Juice
occasions,Persuasion_T2B,-1.0503314463350732,16,191,ns,0.6157808943604223,-0.08452206269497578,60.557337696335075,59.50700625,"small_sample, multiple_testing_risk",Category,Juice
occasions,Likeability_Love_Like_T2B,1.5423359947643767,16,191,ns,0.8466855278277239,0.10041560925461247,60.73568900523561,62.27802499999999,"small_sample, multiple_testing_risk",Category,Juice
occasions,Experience_Recall_T2B,1.0591126636125714,16,191,ns,0.922122226027488,0.0845946789746384,35.94356858638743,37.00268125,"small_sample, multiple_testing_risk",Category,Juice
occasions,Brand_Linkage_T2B,-1.930226996073292,16,191,ns,0.42276201018557913,-0.19602000269092054,53.209383246073294,51.27915625,"small_sample, multiple_testing_risk",Category,Juice
occasions,Uniqueness_T2B,1.1505726112565395,16,191,ns,0.6845585637349969,0.09941456675396229,57.61165863874346,58.76223125,"small_sample, multiple_testing_risk",Category,Juice
occasions,Shareability_T2B,-1.0974017997382235,16,191,ns,0.573661126300247,-0.08154517206919042,46.76894554973822,45.67154375,"small_sample, multiple_testing_risk",Category,Juice
occasions,SCD_score,-8.276373188405795,15,184,ns,0.13692307258666753,-0.42495094759418106,49.265706521739126,40.989333333333335,"small_sample, multiple_testing_risk",Category,Juice
passion_point,Attention_T2B,4.461157916011671,61,146,*,0.04237922385729138,0.3186357316186083,60.17560273972602,64.63676065573769,multiple_testing_risk,Category,Juice
passion_point,Persuasion_T2B,3.200399618234895,61,146,ns,0.24840311557374617,0.2318599444764209,59.533039726027404,62.7334393442623,multiple_testing_risk,Category,Juice
passion_point,Likeability_Love_Like_T2B,4.454481338423511,61,146,ns,0.10911414892152059,0.27465052267731377,59.54223013698632,63.99671147540983,multiple_testing_risk,Category,Juice
passion_point,Experience_Recall_T2B,1.9414541994161205,61,146,ns,0.40167411442496437,0.14750816079130022,35.453313013698626,37.39476721311475,multiple_testing_risk,Category,Juice
passion_point,Brand_Linkage_T2B,1.5043153379744045,61,146,ns,0.35886209609813413,0.13215404530809544,52.61688630136986,54.121201639344264,multiple_testing_risk,Category,Juice
passion_point,Uniqueness_T2B,4.408732786885228,61,146,*,0.01533881734027017,0.33071160618035617,56.4014,60.81013278688523,multiple_testing_risk,Category,Juice
passion_point,Shareability_T2B,3.681516719065808,61,146,ns,0.1920965292334792,0.23587267636990428,45.5992308219178,49.280747540983604,multiple_testing_risk,Category,Juice
passion_point,SCD_score,0.8653922518159829,59,140,ns,0.7129546687505322,0.04131274151297011,48.385285714285715,49.2506779661017,multiple_testing_risk,Category,Juice
intrinsic_elements,Attention_T2B,4.428195117845101,108,99,ns,0.09060239103692704,0.3008427577400699,59.17988080808081,63.60807592592591,multiple_testing_risk,Category,Juice
intrinsic_elements,Persuasion_T2B,4.772668686868675,108,99,*,0.037511593316269416,0.3306570787038926,57.98606464646464,62.75873333333332,multiple_testing_risk,Category,Juice
intrinsic_elements,Likeability_Love_Like_T2B,3.2126418350168495,108,99,ns,0.3462265807720575,0.18952641556858502,59.17874242424242,62.391384259259276,multiple_testing_risk,Category,Juice
intrinsic_elements,Experience_Recall_T2B,8.164034006734,108,99,***,1.7929795230756168e-05,0.6201525383249202,31.765936363636367,39.92997037037036,multiple_testing_risk,Category,Juice
intrinsic_elements,Brand_Linkage_T2B,2.3365465488215498,108,99,ns,0.40106183536037243,0.19988013953830175,51.84111919191919,54.17766574074074,multiple_testing_risk,Category,Juice
intrinsic_elements,Uniqueness_T2B,3.782891835016844,108,99,ns,0.1595719648901377,0.26923403623362263,55.72690909090908,59.50980092592593,multiple_testing_risk,Category,Juice
intrinsic_elements,Shareability_T2B,3.4110568181818124,108,99,ns,0.4837070780905296,0.20701932591577102,44.9044404040404,48.31549722222221,multiple_testing_risk,Category,Juice
intrinsic_elements,SCD_score,0.3890698380566826,104,95,ns,0.90681615863686,0.0184910628993125,48.43852631578947,48.827596153846144,multiple_testing_risk,Category,Juice
food,Attention_T2B,4.2608812244897765,60,147,ns,0.056234567692590776,0.29569812556654207,60.25520544217687,64.51608666666665,multiple_testing_risk,Category,Juice
food,Persuasion_T2B,2.638251156462579,60,147,ns,0.3433466570449233,0.18430495499442204,59.711442176870754,62.349693333333335,multiple_testing_risk,Category,Juice
food,Likeability_Love_Like_T2B,3.7821926870748257,60,147,ns,0.20142656219691368,0.22685239218925626,59.758615646258505,63.54080833333333,multiple_testing_risk,Category,Juice
food,Experience_Recall_T2B,1.5706056462584994,60,147,ns,0.5167652514903838,0.1176531421662708,35.5701843537415,37.14079,multiple_testing_risk,Category,Juice
food,Brand_Linkage_T2B,1.8310624489795813,60,147,ns,0.4226727642756195,0.156618693815682,52.529444217687086,54.360506666666666,multiple_testing_risk,Category,Juice
food,Uniqueness_T2B,3.622018707482988,60,147,ns,0.06462663125294515,0.2640690534674865,56.65073129251701,60.272749999999995,multiple_testing_risk,Category,Juice
food,Shareability_T2B,3.5285066666666696,60,147,ns,0.20781553179166656,0.2192093907246313,45.661366666666666,49.18987333333333,multiple_testing_risk,Category,Juice
food,SCD_score,1.786906474820149,60,139,ns,0.5614432603367548,0.08477685280515496,48.10309352517985,49.89,multiple_testing_risk,Category,Juice
emotions,Attention_T2B,5.55157694805194,11,196,ns,0.2134686983036026,0.34769397334868013,61.19523214285715,66.74680909090908,"small_sample, multiple_testing_risk",Category,Juice
emotions,Persuasion_T2B,3.3682357142857056,11,196,ns,0.3531292880188538,0.19910259428140512,60.29716428571429,63.66539999999999,"small_sample, multiple_testing_risk",Category,Juice
emotions,Likeability_Love_Like_T2B,6.752737755102034,11,196,ns,0.2134686983036026,0.3623407960271611,60.49606224489796,67.2488,"small_sample, multiple_testing_risk",Category,Juice
emotions,Experience_Recall_T2B,0.868808951762523,11,196,ns,0.7899275819049696,0.06483249183850219,35.979263775510205,36.84807272727273,"small_sample, multiple_testing_risk",Category,Juice
emotions,Brand_Linkage_T2B,4.702831029684596,11,196,ns,0.45477091372110434,0.3236652376952881,52.810278061224494,57.51310909090909,"small_sample, multiple_testing_risk",Category,Juice
emotions,Uniqueness_T2B,6.182146243042663,11,196,ns,0.18974574231763253,0.38900767649118934,57.37207193877551,63.55421818181818,"small_sample, multiple_testing_risk",Category,Juice
emotions,Shareability_T2B,4.493479916512061,11,196,ns,0.5229179951021136,0.23347449910568088,46.44533826530612,50.93881818181818,"small_sample, multiple_testing_risk",Category,Juice
emotions,SCD_score,5.03832275132276,10,189,ns,0.44519079440348497,0.2755077732515832,48.38867724867724,53.427,"small_sample, multiple_testing_risk",Category,Juice
human_presence,Attention_T2B,-3.3537345454545453,165,75,ns,0.13612317789164827,-0.20209983150059768,52.04662,48.692885454545454,multiple_testing_risk,Category,RTD Tea / Iced Tea
human_presence,Persuasion_T2B,-2.86406739393939,165,75,ns,0.2211033035637554,-0.1782817444345898,49.99054133333333,47.12647393939394,multiple_testing_risk,Category,RTD Tea / Iced Tea
human_presence,Likeability_Love_Like_T2B,-1.3533504242424166,165,75,ns,0.6838626395425685,-0.07554058706218122,48.38395466666666,47.030604242424246,multiple_testing_risk,Category,RTD Tea / Iced Tea
human_presence,Experience_Recall_T2B,-4.793894181818182,165,75,ns,0.17766948516691816,-0.27444870483682776,36.250536,31.45664181818182,multiple_testing_risk,Category,RTD Tea / Iced Tea
human_presence,Brand_Linkage_T2B,-2.82640121212121,165,75,ns,0.14866902191489473,-0.1882945416401825,45.874786666666665,43.04838545454545,multiple_testing_risk,Category,RTD Tea / Iced Tea
human_presence,Uniqueness_T2B,-2.413232242424251,165,75,ns,0.19642632770470736,-0.1649714186115672,47.79438800000001,45.38115575757576,multiple_testing_risk,Category,RTD Tea / Iced Tea
human_presence,Shareability_T2B,-2.4495077575757582,165,75,ns,0.2760638248930304,-0.16001461125899777,33.49195866666667,31.042450909090906,multiple_testing_risk,Category,RTD Tea / Iced Tea
human_presence,SCD_score,7.0343929743292675,157,66,*,0.03594529699008224,0.3010461726073896,47.68121212121212,54.715605095541385,multiple_testing_risk,Category,RTD Tea / Iced Tea
food_presence,Attention_T2B,3.442457305502844,85,155,ns,0.13090961172565901,0.20651745025292134,48.52172387096775,51.96418117647059,multiple_testing_risk,Category,RTD Tea / Iced Tea
food_presence,Persuasion_T2B,4.469381555977236,85,155,*,0.02059323135399964,0.2832297368861577,46.43858903225807,50.90797058823531,multiple_testing_risk,Category,RTD Tea / Iced Tea
food_presence,Likeability_Love_Like_T2B,3.706076698292221,85,155,ns,0.06734743969278376,0.20835764577328209,46.14095741935484,49.84703411764706,multiple_testing_risk,Category,RTD Tea / Iced Tea
food_presence,Experience_Recall_T2B,6.587945009487667,85,155,**,0.0018678644672734642,0.3980222635036155,30.62150322580645,37.20944823529412,multiple_testing_risk,Category,RTD Tea / Iced Tea
food_presence,Brand_Linkage_T2B,3.523211916508523,85,155,ns,0.05095918458324325,0.23610635994019222,42.683831612903234,46.207043529411756,multiple_testing_risk,Category,RTD Tea / Iced Tea
